@relation credit6000_126
@attribute b0 real
@attribute b1 real
@attribute b2 real
@attribute b3 real
@attribute b4 real
@attribute b5 real
@attribute b6 real
@attribute b7 real
@attribute b8 real
@attribute b9 real
@attribute b10 real
@attribute b11 real
@attribute b12 real
@attribute b13 real
@attribute b14 real
@attribute b15 real
@attribute b16 real
@attribute b17 real
@attribute b18 real
@attribute b19 real
@attribute b20 real
@attribute b21 real
@attribute b22 real
@attribute b23 real
@attribute b24 real
@attribute b25 real
@attribute b26 real
@attribute b27 real
@attribute b28 real
@attribute b29 real
@attribute b30 real
@attribute b31 real
@attribute b32 real
@attribute b33 real
@attribute b34 real
@attribute b35 real
@attribute b36 real
@attribute b37 real
@attribute b38 real
@attribute b39 real
@attribute b40 real
@attribute b41 real
@attribute b42 real
@attribute b43 real
@attribute b44 real
@attribute b45 real
@attribute b46 real
@attribute b47 real
@attribute b48 real
@attribute b49 real
@attribute b50 real
@attribute b51 real
@attribute b52 real
@attribute b53 real
@attribute b54 real
@attribute b55 real
@attribute b56 real
@attribute b57 real
@attribute b58 real
@attribute b59 real
@attribute b60 real
@attribute b61 real
@attribute b62 real
@attribute b63 real
@attribute b64 real
@attribute c {2,1}
@data
4.6052,3.7136,48.003,5.3976,3.625,3.1763,4.5806,0.0,0.0,2.0149,0.0,27.13,4.2502,4.5806,4.2748,6.9082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6052,4.6052,4.6052,0.0,0.0,1.202,0.0,0.0,0.51394,1.0,12.546,3.0,0.0,0.0,0.0,0.0,0.0,3.4012,0.0,7.5,8.9133,0.0,8.9096,4.6058,0.0,0.0,2.0,1.0,0.0,0.0,10.05,2
4.6052,3.7136,48.363,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.47,0.0,5.3589,0.0,4.6052,6.9082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6052,4.6052,4.6052,0.0,0.0,2.0377,1.0,0.0,15.0,1.0,20.0,3.0,0.0,0.0,4.0,2.0,4.0,2.3026,0.0,8.0,9.1889,0.0,9.2103,4.5939,0.0,0.0,2.0,1.0,0.0,0.0,10.05,2
4.6052,3.7136,50.35,5.5678,4.9075,4.5082,0.0,1.5039,5.8619,0.0,0.0,89.087,1.5041,1.5041,0.66748,6.9473,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2979,0.222,0.0,0.2979,0.0,2.4182,4.6052,4.198,4.376,-33.449,117.69,0.0,1.0,-0.9469,0.0,1.0,8.2094,3.0,0.0,0.0,0.0,0.0,0.0,2.3026,0.0,2.5,7.8222,0.0,7.8222,4.6133,0.0,0.0,1.0,1.0,0.0,0.0,10.05,2
4.6052,3.7136,51.11,5.5678,6.1498,6.3984,4.4252,0.0,6.9078,0.0,-200.0,0.0,6.8345,4.4252,4.2224,6.9082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6052,4.6052,4.6052,0.0,0.0,1.1144,1.0,0.0,0.6639,1.0,19.985,3.0,0.0,0.0,0.0,0.0,0.0,4.382,0.0,8.0,9.1128,0.0,9.202,4.5186,0.0,0.0,0.0,1.0,0.0,0.0,10.05,2
4.6052,3.7136,51.697,5.5678,3.9454,3.2523,4.5625,0.0,4.0821,0.0,0.0,51.697,0.0,4.5625,0.0,6.9082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6052,4.6052,4.6052,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.105,0.0,9.0943,4.6151,0.0,0.0,2.0,1.0,0.0,0.0,10.05,2
4.6052,3.7136,52.12,1.0,0.0,0.0,0.0,2.9956,0.0,0.0,0.0,6.667,4.9152,0.0,4.6052,6.9082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6052,4.4683,4.4683,-12.792,1000.0,2.611,1.0,0.0,6.8175,1.0,6.8175,3.0,0.0,0.0,0.0,0.0,0.0,2.3026,0.0,3.5,8.1208,0.0,8.1548,4.5758,0.0,0.0,0.0,1.0,0.0,0.0,10.05,2
4.6052,3.7136,52.21,1.0,3.6659,0.0,4.1185,0.0,3.6501,0.0,0.0,39.09,3.3652,4.1352,3.8352,6.9082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6663,4.3172,4.3653,-25.019,370.78,1.1328,0.0,0.0,1.1122,1.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,3.912,0.0,6.5,8.7681,0.0,8.7701,4.6038,0.0,0.0,2.0,1.0,0.0,0.0,10.05,2
4.6052,3.7136,52.49,5.5678,5.0125,4.3193,0.0,0.0,6.1111,0.0,0.0,150.28,0.0,0.0,0.0,6.9551,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.322,0.322,0.0,0.322,50.0,0.0,4.6052,4.0177,4.2481,-44.428,197.38,0.0,1.0,-10.0,0.0,0.0,20.0,3.0,0.0,0.0,4.0,1.0,1.0,3.4012,0.0,4.5,8.4118,0.0,8.4118,4.6151,0.0,0.0,1.0,1.0,0.0,0.0,10.05,2
4.6052,3.7136,53.34,5.5678,3.9766,3.4291,3.931,0.0,4.6918,0.0,0.0,44.973,0.0,3.931,0.0,6.9082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6052,4.6052,4.6052,0.0,0.0,1.1387,1.0,0.0,1.5,0.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0064,0.0,7.9892,4.6151,0.0,0.0,1.0,1.0,0.0,0.0,10.05,2
4.6052,3.7136,61.03,5.5678,4.6217,4.6961,0.0,0.0,5.652,0.0,-15.713,0.0,3.3982,0.0,2.3579,6.9082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5988,4.5986,4.5525,15.169,1000.0,0.0,1.0,0.0,0.7107,1.0,20.0,3.0,0.0,0.0,4.0,0.0,0.0,2.3026,0.0,4.2,8.3356,0.0,8.3428,4.608,0.0,0.0,1.0,1.0,0.0,0.0,10.05,2
4.6052,3.7136,61.5,5.5678,4.329,4.7583,0.0,0.0,5.4276,0.0,-81.363,0.0,4.6843,0.0,4.3311,6.9297,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2885,0.0939,0.0,0.2885,50.0,0.0,4.6052,4.3123,4.3618,-12.168,140.3,0.0,1.0,0.0,0.82256,1.0,20.0,3.0,0.0,0.0,4.0,0.0,0.0,2.9957,0.0,4.0,8.2666,0.0,8.2941,4.588,0.0,0.0,1.0,1.0,0.0,0.0,10.05,2
4.6052,3.7136,64.0,1.0,0.0,3.3954,0.0,0.0,0.0,0.0,-59.65,0.0,5.0239,0.0,4.6052,6.9082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3716,4.3716,4.3716,-20.833,43.4,0.0,1.0,0.0,15.0,1.0,20.0,3.0,0.0,0.0,4.0,-1.0,1.0,2.3026,0.0,8.0,9.288,0.0,9.3057,4.5977,0.0,0.0,2.0,1.0,0.0,0.0,10.05,2
4.6052,3.7136,64.01,1.0,4.3982,5.3066,3.9455,0.0,5.1198,0.0,-200.0,0.0,6.4032,3.9455,4.6052,6.9082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6052,4.6052,4.6052,0.0,0.0,1.096,1.0,0.0,2.7205,1.0,11.617,3.0,0.0,0.0,0.0,0.0,0.0,4.6052,0.0,8.0,9.1481,0.0,9.2052,4.5535,0.0,0.0,0.0,1.0,0.0,0.0,10.05,2
4.6052,3.7136,68.333,1.0,0.0,0.0,0.0,2.9956,0.0,0.0,0.0,6.667,5.2204,0.0,4.6052,6.9082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6052,4.5025,4.5025,-9.756,1000.0,3.0414,1.0,0.0,9.25,1.0,9.25,3.0,0.0,0.0,0.0,0.0,0.0,2.9957,0.0,5.5,8.5783,0.0,8.6089,4.5812,0.0,0.0,2.0,1.0,0.0,0.0,10.05,2
4.6052,3.7136,71.18,1.0,3.7948,3.1017,4.5109,0.0,3.7474,0.0,0.0,44.47,4.7931,2.3026,4.6052,6.9082,0.0,1.0,0.0,0.0,1.0,0.0,19.199,19.199,0.30732,3.1732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6052,4.3869,4.3869,-19.611,642.98,1.1344,1.0,0.0,1.2868,1.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,4.2485,0.0,8.0,9.2761,0.0,9.2826,4.604,0.0,0.0,1.0,1.0,0.0,0.0,10.05,2
4.6052,3.7136,71.88,5.5678,5.4104,5.6295,0.0,0.0,5.9537,0.0,-109.62,0.0,4.757,0.0,3.4085,6.9082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6052,4.6052,4.6052,0.0,0.0,0.0,1.0,0.0,0.372,1.0,20.0,3.0,0.0,0.0,4.0,0.0,0.0,2.9957,0.0,8.0,8.9725,0.0,8.9872,4.6006,0.0,0.0,2.0,1.0,0.0,0.0,10.05,2
4.6052,3.7136,73.82,1.0,0.0,0.0,0.0,2.9521,0.0,0.0,0.0,6.383,5.3098,2.9523,4.6052,6.9082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6052,4.6052,4.6052,0.0,0.0,3.4007,0.0,0.0,11.565,1.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,2.9957,0.0,2.0,7.4943,0.0,7.5913,4.5096,0.0,0.0,2.0,1.0,0.0,0.0,10.05,2
4.6052,3.7136,74.67,1.0,0.0,5.2147,0.0,0.0,0.0,0.0,-200.0,0.0,5.4116,0.0,4.6052,6.9082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6052,4.6052,4.6052,0.0,0.0,0.0,1.0,0.0,15.0,1.0,20.0,3.0,0.0,0.0,4.0,4.0,16.0,2.3026,0.0,8.0,9.167,0.0,9.1901,4.5922,0.0,0.0,2.0,1.0,0.0,0.0,10.05,2
4.6052,3.7136,82.29,1.0,3.3577,0.0,3.9688,0.0,3.504,0.0,0.0,28.723,5.0795,3.9688,4.1971,6.9082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6052,4.6052,4.6052,0.0,0.0,2.2986,0.0,0.0,5.2834,1.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,4.6052,0.0,8.0,9.0287,0.0,9.0416,4.5962,0.0,0.0,1.0,1.0,0.0,0.0,10.05,2
4.6052,3.7136,83.21,1.0,0.0,5.3532,0.0,0.0,0.0,0.0,-200.0,0.0,5.52,0.0,4.6052,6.9082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6052,4.6052,4.6052,0.0,0.0,0.0,1.0,0.0,15.0,1.0,20.0,3.0,0.0,0.0,4.0,0.0,0.0,2.9957,0.0,2.0,7.4676,0.0,7.6009,4.4832,0.0,0.0,2.0,1.0,0.0,0.0,10.05,2
4.6052,3.7136,88.71,1.0,0.0,3.5129,0.0,0.0,0.0,0.0,-67.09,0.0,5.7695,0.0,4.6052,6.9082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6052,4.6052,4.6052,0.0,0.0,1.3643,1.0,0.0,15.0,1.0,20.0,3.0,0.0,0.0,4.0,4.0,16.0,2.9957,0.0,8.0,9.1778,0.0,9.2103,4.5829,0.0,0.0,0.0,1.0,0.0,0.0,10.05,2
4.6052,3.7136,91.84,5.2694,4.5098,4.2508,4.434,0.0,5.0656,0.0,0.0,41.47,4.7541,4.434,4.2937,6.9082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6052,4.6052,4.6052,0.0,0.0,1.0369,1.0,0.0,0.6833,1.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,3.4012,0.0,3.0,7.9669,0.0,7.9779,4.5761,0.0,0.0,1.0,1.0,0.0,0.0,10.05,2
4.6052,3.7136,92.34,1.0,3.4603,3.2502,4.5589,0.0,0.0,0.0,0.0,12.063,4.9335,0.0,4.6052,6.9355,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.8779,0.5416,0.0,0.8779,50.0,0.0,4.6052,4.0012,4.08,-45.339,1000.0,1.1487,1.0,0.0,1.2054,1.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,2.9957,0.0,8.0,8.9697,0.0,8.9752,4.5978,0.0,0.0,2.0,1.0,0.0,0.0,10.05,2
4.6052,3.7136,92.43,1.0,3.4959,0.0,0.0,0.0,4.4211,0.0,0.0,32.98,4.2655,3.9034,4.3286,6.9248,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.501,0.501,0.0,0.501,0.0,0.0,3.7937,4.2938,4.4936,-26.753,308.92,1.6708,1.0,-10.0,0.0,1.0,20.0,3.0,0.0304,0.0,3.0664,0.0,0.0,3.4012,0.0,5.0,8.4846,0.0,8.5072,4.5829,0.0,2.3026,1.0,1.0,0.0,0.0,10.05,2
4.6052,3.7136,92.49,5.5678,5.5541,5.8274,3.8681,0.0,6.4939,0.0,-162.34,0.0,5.3268,3.8681,3.438,6.9082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6052,4.6052,4.5922,3.138,2.05,0.0,1.0,0.0,0.6913,1.0,9.9522,3.0,0.0,0.0,0.0,0.0,0.0,2.9957,0.0,8.0,9.1896,0.0,9.2055,4.5945,0.0,0.0,1.0,1.0,0.0,0.0,10.05,2
4.6052,3.7136,103.8,1.0,4.4329,6.682,4.4157,0.0,0.0,0.0,-200.0,0.0,5.3407,4.9431,2.5879,6.9082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5136,4.6052,4.6052,0.0,7.65,0.0,0.0,0.0,7.1679,1.0,19.815,3.0,0.0,0.0,0.0,0.0,0.0,4.0943,0.0,8.0,8.9582,0.0,8.9768,4.5864,0.0,0.0,1.0,1.0,0.0,0.0,10.05,2
4.6052,3.7136,107.48,1.0,3.178,3.3708,0.0,2.9956,3.9512,0.0,-10.203,0.0,5.8666,0.0,4.6052,6.9082,0.0,1.0,0.0,0.0,1.0,0.0,0.0,18.952,0.5727,2.9857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6052,4.557,4.5614,-2.162,1000.0,1.7007,1.0,0.0,4.6511,1.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,2.3026,0.0,3.9,8.1738,0.0,8.2636,4.5212,0.0,0.0,1.0,1.0,0.0,0.0,10.05,2
4.6052,3.7136,107.82,1.0,4.5577,4.5933,4.5735,0.0,4.7448,0.0,-6.903,0.0,5.9918,4.5735,4.6052,6.9082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6052,4.6052,4.6052,0.0,0.0,1.271,1.0,0.0,1.1473,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.382,0.0,7.5,8.8678,0.0,8.9097,4.5609,0.0,0.0,1.0,1.0,0.0,0.0,10.05,2
4.6052,3.7136,108.67,5.5678,6.0154,5.6512,0.0,0.0,6.9078,0.0,0.0,200.0,4.7836,5.8053,2.8723,6.9082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6052,4.6052,4.6052,0.0,0.0,1.0248,1.0,-0.4732,0.0,1.0,19.825,3.0,0.0,0.0,4.0,0.0,0.0,2.9957,0.0,5.3,8.5526,0.0,8.5755,4.5925,0.0,0.0,0.0,1.0,0.0,0.0,10.05,2
4.6052,3.7136,115.97,5.5678,4.8512,4.158,0.0,1.8655,5.8783,0.0,0.0,127.89,0.0,0.0,0.0,6.9102,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121,0.0114,0.0114,0.0,0.0114,0.0,0.0121,4.6052,4.572,4.5189,96.742,1000.0,0.0,1.0,0.0,0.92788,0.0,17.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,8.5755,0.0,8.5742,4.6151,0.0,0.0,0.0,1.0,0.0,0.0,10.05,2
4.6052,3.7136,117.27,5.5678,4.9772,4.4665,3.5534,0.0,5.9922,0.0,0.0,116.03,3.3925,3.7914,2.2028,6.9248,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1139,0.0949,0.0,0.1139,0.0,0.0,4.2254,4.4323,4.4711,-15.879,99.86,1.0069,1.0,-0.5313,0.0,1.0,19.889,3.0,0.0,0.0,0.0,0.0,0.0,4.0943,0.0,8.0,9.1001,0.0,9.1011,4.6103,0.0,0.0,1.0,1.0,0.0,0.0,10.05,2
4.6052,3.7136,119.93,1.0,3.5066,5.5748,4.6052,0.0,0.0,0.0,-200.0,0.0,5.6929,4.6052,4.6052,6.8965,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0226,-0.0241,0.0,0.0,0.0248,4.6052,4.6052,4.5161,100.0,1000.0,0.0,0.0,0.0,3.9674,1.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,2.3026,0.0,8.0,9.1802,0.0,9.2003,4.5853,0.0,0.0,1.0,1.0,0.0,0.0,10.05,2
4.6052,3.7136,122.12,1.0,3.0963,0.0,0.0,0.0,4.1949,0.0,0.0,22.117,5.7038,0.0,4.6052,6.9082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6052,4.6052,4.6052,0.0,0.0,2.3498,1.0,0.0,5.5215,1.0,20.0,3.0,0.0,0.0,4.0,1.0,1.0,2.3026,0.0,5.0,8.4553,0.0,8.5172,4.5539,0.0,0.0,2.0,1.0,0.0,0.0,10.05,2
4.6052,3.7136,124.44,5.5678,4.7409,4.4633,4.5951,0.0,5.4997,0.0,0.0,55.54,4.4624,4.5951,3.6532,6.9082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6052,4.5576,4.5633,-4.648,6.68,0.0,1.0,0.0,0.8721,1.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,3.4012,0.0,8.0,9.1499,0.0,9.1486,4.606,0.0,0.0,2.0,1.0,0.0,0.0,10.05,2
4.6052,3.7136,135.81,5.5678,5.1793,4.8522,0.0,2.2222,6.2333,0.0,0.0,99.08,0.0,2.9801,0.0,6.9082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6052,4.6052,0.0,1000.0,0.0,1.0,0.0,0.4588,0.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,2.3026,0.0,3.5,8.1578,0.0,8.1579,4.6125,0.0,0.0,2.0,1.0,0.0,0.0,10.05,2
4.6052,3.7136,136.13,1.0,0.0,0.0,0.0,1.4351,0.0,1.4351,0.0,9.667,6.0808,1.4351,4.6052,6.9082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6052,4.6052,4.6052,0.0,0.0,2.9858,0.0,0.0,7.7479,1.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,3.912,0.0,8.0,9.3555,0.0,9.3923,4.5784,0.0,0.0,0.0,1.0,0.0,0.0,10.05,2
4.6052,3.7136,138.36,5.5678,5.4513,4.8349,0.0,0.0,6.2708,0.0,0.0,200.0,5.0578,0.0,3.3922,6.8936,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0596,-0.8073,0.0,0.0,0.0,4.6052,4.6052,4.5064,33.204,1000.0,1.0718,1.0,-2.2668,0.0,1.0,20.0,3.0,0.0,0.0,4.0,0.0,0.0,4.382,0.0,8.0,8.9673,0.0,8.9872,4.5955,0.0,0.0,0.0,1.0,0.0,0.0,10.05,2
4.6052,3.7136,140.22,5.5678,5.1774,4.4843,3.5656,0.0,5.9819,0.0,0.0,177.23,4.8194,4.2485,3.4427,6.9082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6052,4.6052,4.6052,0.0,0.0,1.1394,1.0,-10.0,0.0,1.0,20.0,3.0,0.0,0.0,0.0,-1.0,1.0,3.6889,0.0,5.0,8.4921,0.0,8.5101,4.5903,0.0,0.0,0.0,1.0,0.0,0.0,10.05,2
4.6052,3.7136,144.86,1.0,3.2189,3.2361,3.2189,0.0,3.912,0.0,-0.867,0.0,6.156,0.0,4.6052,6.9121,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2936,0.635,1.0967,0.9931,0.0,0.2036,0.0,1.688,4.5803,4.3684,4.2789,31.543,1000.0,1.8963,1.0,0.0,5.2926,1.0,18.862,3.8177,0.091,0.0,4.0,0.0,0.0,2.3026,0.0,5.0,8.4155,0.0,8.5107,4.5145,0.0,0.0,2.0,0.0,2.3026,3.1095,6.9288,2
4.6052,3.7136,151.2,1.0,3.1499,0.0,3.912,0.0,0.0,2.9957,0.0,10.417,6.0031,4.2146,4.6052,6.9141,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3534,0.0,0.2524,0.1625,0.0,0.2524,0.0,0.3534,4.6052,4.5637,4.5668,-4.062,1000.0,2.1679,0.0,0.0,5.7477,1.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,4.2485,0.0,7.4,8.853,0.0,8.9001,4.5595,0.0,0.0,0.0,0.0,2.3026,2.8449,8.5064,2
4.6052,3.7136,160.51,1.0,3.9656,6.4568,3.826,0.0,4.5438,0.0,-200.0,0.0,5.832,3.867,2.9237,6.9082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5513,4.5825,4.6052,-2.243,2.75,0.0,1.0,0.0,2.5678,1.0,19.995,3.0,0.0,0.0,0.0,0.0,0.0,4.2485,0.0,6.0,8.6377,0.0,8.6918,4.5539,0.0,0.0,2.0,1.0,0.0,0.0,10.05,2
4.6052,3.7136,179.67,1.0,4.1394,3.4463,4.1308,0.0,4.8368,0.0,0.0,62.767,5.86,4.1308,4.6052,6.9082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6052,4.5674,4.5674,-3.71,25.17,1.6602,1.0,0.0,2.7563,1.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,2.3026,0.0,8.0,9.2447,0.0,9.2722,4.5821,0.0,0.0,0.0,1.0,0.0,0.0,10.05,2
4.6052,3.7136,195.92,1.0,0.0,0.0,0.0,1.4373,0.0,1.4375,-13.14,0.0,6.3798,1.4351,4.6052,6.9082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6015,4.6015,4.6015,-0.129,0.0,3.073,1.0,0.0,15.0,1.0,19.904,3.0,0.0,0.0,0.0,0.0,0.0,3.4012,0.0,4.5,8.2708,0.0,8.4109,4.4756,0.0,0.0,0.0,1.0,0.0,0.0,10.05,2
4.6052,3.7136,205.73,1.0,0.0,0.0,0.0,0.0,0.0,2.9957,0.0,6.667,6.3922,0.0,4.6052,6.9082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6052,4.5722,4.5722,-3.241,1000.0,4.4721,1.0,0.0,15.0,1.0,20.0,3.0,0.0,0.0,4.0,0.0,0.0,2.3026,0.0,8.0,9.1053,0.0,9.1695,4.5515,0.0,0.0,0.0,1.0,0.0,0.0,10.05,2
4.6052,3.7136,211.38,1.0,4.1386,3.4454,0.0,0.0,5.2372,0.0,0.0,62.713,6.1003,0.0,4.6052,6.9082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6052,4.6052,4.6052,0.0,0.0,1.8359,1.0,0.0,3.3706,1.0,20.0,3.0,0.0,0.0,4.0,0.0,0.0,2.9957,0.0,8.0,9.0424,0.0,9.0938,4.5642,0.0,0.0,0.0,1.0,0.0,0.0,10.05,2
4.6052,3.7136,227.22,1.0,0.0,3.9392,3.5553,0.0,0.0,0.0,-79.427,0.0,6.8023,3.5553,4.6052,6.9082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6052,4.6052,4.6052,0.0,0.0,1.9633,0.0,0.0,15.0,1.0,20.0,3.0,0.0,0.0,0.0,-1.0,1.0,3.4012,0.0,5.0,8.3187,0.0,8.5102,4.4188,0.0,0.0,2.0,1.0,0.0,0.0,10.05,2
4.6052,3.7136,310.3,5.5678,6.4168,6.0736,3.3645,0.0,6.9078,0.0,0.0,200.0,5.5563,3.5738,2.8616,6.9082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6052,4.6052,4.6052,0.0,0.0,1.0049,1.0,-0.1468,0.0,1.0,8.9267,3.0,0.0,0.0,0.0,0.0,0.0,3.4012,0.0,6.0,8.6554,0.0,8.6947,4.5715,0.0,0.0,1.0,1.0,0.0,0.0,10.05,2
